100,0.0489433
200,0.0522803
300,0.0611791
400,0.0645161
500,0.0634038
600,0.0667408
700,0.0622914
800,0.0622914
900,0.0678532
1000,0.0689655
1100,0.0645161
1200,0.0678532
1300,0.0656285
1400,0.0711902
1500,0.0700779
1600,0.0678532
1700,0.0678532
1800,0.0700779
1900,0.0645161
2000,0.0678532
2100,0.057842
2200,0.0622914
2300,0.0656285
2400,0.0611791
2500,0.0700779
2600,0.0689655
2700,0.0678532
2800,0.0711902
2900,0.0667408
3000,0.0734149
3100,0.0745273
3200,0.0767519
3300,0.0756396
3400,0.0734149
3500,0.0778643
3600,0.0745273
3700,0.080089
3800,0.083426
3900,0.0823137
4000,0.0812013
4100,0.0856507
4200,0.0778643
4300,0.0845384
4400,0.0823137
4500,0.0878754
4600,0.0912125
4700,0.0945495
4800,0.0856507
4900,0.0901001
5000,0.0912125
5100,0.0856507
5200,0.0878754
5300,0.0856507
5400,0.0878754
5500,0.0878754
5600,0.083426
5700,0.0912125
5800,0.0901001
5900,0.083426
6000,0.0789766
6100,0.0856507
6200,0.0867631
6300,0.0945495
6400,0.083426
6500,0.0912125
6600,0.0945495
6700,0.0978865
6800,0.0978865
6900,0.101224
7000,0.0867631
7100,0.0945495
7200,0.105673
7300,0.106785
7400,0.112347
7500,0.107898
7600,0.101224
7700,0.103448
7800,0.101224
7900,0.100111
8000,0.106785
8100,0.105673
8200,0.113459
8300,0.102336
8400,0.100111
8500,0.104561
8600,0.105673
8700,0.105673
8800,0.112347
8900,0.116796
9000,0.113459
9100,0.116796
9200,0.112347
9300,0.115684
9400,0.107898
9500,0.10901
9600,0.107898
9700,0.113459
9800,0.110122
9900,0.111235
10000,0.113459
10100,0.116796
10200,0.114572
10300,0.114572
10400,0.12792
10500,0.125695
10600,0.119021
10700,0.114572
10800,0.10901
10900,0.101224
11000,0.0967742
11100,0.10901
11200,0.107898
11300,0.106785
11400,0.105673
11500,0.100111
11600,0.0956618
11700,0.0934372
11800,0.0945495
11900,0.0945495
12000,0.101224
12100,0.100111
12200,0.0967742
12300,0.0989989
12400,0.0945495
12500,0.0989989
12600,0.102336
12700,0.102336
12800,0.0989989
12900,0.0989989
13000,0.0978865
13100,0.0967742
13200,0.0978865
13300,0.0956618
13400,0.0967742
13500,0.0956618
13600,0.0901001
13700,0.0923248
13800,0.0912125
13900,0.0912125
14000,0.0923248
14100,0.0923248
14200,0.0978865
14300,0.0978865
14400,0.101224
14500,0.103448
14600,0.101224
14700,0.101224
14800,0.102336
14900,0.105673
15000,0.103448
15100,0.102336
15200,0.107898
15300,0.102336
15400,0.105673
15500,0.105673
15600,0.106785
15700,0.107898
15800,0.107898
15900,0.110122
16000,0.107898
16100,0.105673
16200,0.104561
16300,0.105673
16400,0.103448
16500,0.100111
16600,0.0989989
16700,0.100111
16800,0.0989989
16900,0.101224
17000,0.100111
17100,0.0934372
17200,0.0934372
17300,0.0967742
17400,0.0978865
17500,0.0989989
17600,0.0989989
17700,0.0956618
17800,0.0934372
17900,0.0956618
18000,0.0945495
18100,0.0945495
18200,0.0923248
18300,0.0934372
18400,0.0945495
18500,0.0956618
18600,0.0978865
18700,0.100111
18800,0.0989989
18900,0.0989989
19000,0.0978865
19100,0.0978865
19200,0.100111
19300,0.101224
19400,0.101224
19500,0.100111
19600,0.0967742
19700,0.0967742
19800,0.0978865
19900,0.0967742
20000,0.0967742
20100,0.0978865
20200,0.0978865
20300,0.0956618
20400,0.0989989
20500,0.0967742
20600,0.0923248
20700,0.0923248
20800,0.0923248
20900,0.0923248
21000,0.0934372
21100,0.0956618
21200,0.0945495
21300,0.0967742
21400,0.0956618
21500,0.0956618
21600,0.0956618
21700,0.0945495
21800,0.0967742
21900,0.0967742
22000,0.0978865
22100,0.0978865
22200,0.0978865
22300,0.101224
22400,0.102336
22500,0.0989989
22600,0.101224
22700,0.101224
22800,0.0978865
22900,0.100111
23000,0.100111
23100,0.0989989
23200,0.0978865
23300,0.0978865
23400,0.0978865
23500,0.0989989
23600,0.101224
23700,0.102336
23800,0.101224
23900,0.102336
24000,0.102336
24100,0.101224
24200,0.0989989
24300,0.0989989
24400,0.0989989
24500,0.0989989
24600,0.0967742
24700,0.0956618
24800,0.0967742
24900,0.0978865
25000,0.100111
25100,0.0978865
25200,0.100111
25300,0.101224
25400,0.100111
25500,0.101224
25600,0.100111
25700,0.100111
25800,0.0978865
25900,0.0978865
26000,0.101224
26100,0.101224
26200,0.104561
26300,0.105673
26400,0.104561
26500,0.104561
26600,0.104561
26700,0.102336
26800,0.103448
26900,0.107898
27000,0.10901
27100,0.106785
27200,0.106785
27300,0.106785
27400,0.107898
27500,0.106785
27600,0.110122
27700,0.107898
27800,0.110122
27900,0.111235
28000,0.113459
28100,0.115684
28200,0.115684
28300,0.110122
28400,0.107898
28500,0.106785
28600,0.106785
28700,0.112347
28800,0.111235
28900,0.110122
29000,0.114572
29100,0.10901
29200,0.104561
29300,0.105673
29400,0.103448
29500,0.102336
29600,0.102336
29700,0.106785
29800,0.106785
29900,0.100111
30000,0.102336
30100,0.104561
30200,0.105673
30300,0.106785
30400,0.10901
30500,0.105673
30600,0.0989989
30700,0.101224
30800,0.0989989
30900,0.0978865
31000,0.0978865
31100,0.0989989
31200,0.0967742
31300,0.0978865
31400,0.0956618
31500,0.0901001
31600,0.0923248
31700,0.0923248
31800,0.0945495
31900,0.0956618
32000,0.0934372
32100,0.0923248
32200,0.0923248
32300,0.0956618
32400,0.0967742
32500,0.0956618
