100,0.0433815
200,0.051168
300,0.0522803
400,0.0489433
500,0.051168
600,0.0478309
700,0.0500556
800,0.051168
900,0.051168
1000,0.051168
1100,0.0522803
1200,0.0522803
1300,0.0533927
1400,0.0533927
1500,0.0533927
1600,0.0533927
1700,0.054505
1800,0.054505
1900,0.054505
2000,0.054505
2100,0.054505
2200,0.054505
2300,0.054505
2400,0.054505
2500,0.054505
2600,0.054505
2700,0.054505
2800,0.0556174
2900,0.0556174
3000,0.0556174
3100,0.0556174
3200,0.0556174
3300,0.0556174
3400,0.0556174
3500,0.0556174
3600,0.0556174
3700,0.0556174
3800,0.054505
3900,0.054505
4000,0.054505
4100,0.054505
4200,0.054505
4300,0.054505
4400,0.0533927
4500,0.054505
4600,0.054505
4700,0.054505
4800,0.054505
4900,0.054505
5000,0.054505
5100,0.054505
5200,0.054505
5300,0.054505
5400,0.054505
5500,0.054505
5600,0.054505
5700,0.054505
5800,0.054505
5900,0.054505
6000,0.054505
6100,0.054505
6200,0.054505
6300,0.054505
6400,0.054505
6500,0.054505
6600,0.0556174
6700,0.0556174
6800,0.0556174
6900,0.0556174
7000,0.0556174
7100,0.0556174
7200,0.0556174
7300,0.0556174
7400,0.0556174
7500,0.0556174
7600,0.0556174
7700,0.0556174
7800,0.0567297
7900,0.0567297
8000,0.0567297
8100,0.0567297
8200,0.0567297
8300,0.0567297
8400,0.0567297
8500,0.0567297
8600,0.0567297
8700,0.0567297
8800,0.0567297
8900,0.0567297
9000,0.0567297
9100,0.0567297
9200,0.0567297
9300,0.0567297
9400,0.0567297
9500,0.0567297
9600,0.0567297
9700,0.0567297
9800,0.0567297
9900,0.0567297
10000,0.0567297
10100,0.0567297
10200,0.0567297
10300,0.0567297
10400,0.0567297
10500,0.0567297
10600,0.057842
10700,0.057842
10800,0.057842
10900,0.057842
11000,0.057842
11100,0.057842
11200,0.057842
11300,0.057842
11400,0.057842
11500,0.057842
11600,0.057842
11700,0.057842
11800,0.0589544
11900,0.0589544
12000,0.0589544
12100,0.0589544
12200,0.0589544
12300,0.0589544
12400,0.0589544
12500,0.057842
12600,0.057842
12700,0.057842
12800,0.057842
12900,0.057842
13000,0.057842
13100,0.057842
13200,0.057842
13300,0.057842
13400,0.057842
13500,0.057842
13600,0.057842
13700,0.057842
13800,0.057842
13900,0.057842
14000,0.057842
14100,0.057842
14200,0.0567297
14300,0.0567297
14400,0.0567297
14500,0.0567297
14600,0.0567297
14700,0.0567297
14800,0.0567297
14900,0.0567297
15000,0.0567297
15100,0.0567297
15200,0.057842
15300,0.057842
15400,0.057842
15500,0.057842
15600,0.0589544
15700,0.0589544
15800,0.0589544
15900,0.0589544
16000,0.0589544
16100,0.0589544
16200,0.0589544
16300,0.0589544
16400,0.0589544
16500,0.0589544
16600,0.0589544
16700,0.0600667
16800,0.0600667
16900,0.0600667
17000,0.0600667
17100,0.0600667
17200,0.0600667
17300,0.0600667
