1,0.014704
2,0.0100139
3,0.0115305
4,0.0109558
5,0.00933408
6,0.00956616
7,0.00960179
8,0.0111071
9,0.00926948
10,0.0108866
11,0.00880255
12,0.00957836
13,0.010674
14,0.00888723
15,0.00828146
16,0.0105667
17,0.00965989
18,0.0123738
19,0.00948526
20,0.0113401
21,0.0075145
22,0.0129921
23,0.00861765
24,0.0100797
25,0.0105058
26,0.00888147
27,0.0086027
28,0.00750997
29,0.00915192
30,0.00814004
31,0.00737799
32,0.00778366
33,0.00829788
34,0.00916806
35,0.0088366
36,0.00965491
37,0.00961204
38,0.00806431
39,0.0082488
40,0.0117244
41,0.00789998
42,0.00949896
43,0.00828059
44,0.00787226
45,0.00874819
46,0.0079422
47,0.00771601
48,0.00847183
49,0.00880739
50,0.00836485
51,0.00830976
52,0.00813134
53,0.00741587
54,0.00770005
55,0.0100853
56,0.0073183
57,0.00937563
58,0.00992675
59,0.00893964
60,0.00705086
61,0.00780774
62,0.00736904
63,0.00905553
64,0.00955713
65,0.00833233
66,0.00944491
67,0.00885808
68,0.00841633
69,0.00884158
70,0.00834668
71,0.00968081
72,0.00794383
73,0.00867296
74,0.00844168
75,0.00744893
76,0.00758571
77,0.00762697
78,0.00796413
79,0.00741168
80,0.00841312
81,0.00735463
82,0.00913034
83,0.00783329
84,0.00941932
85,0.00950514
86,0.00935093
87,0.00783162
88,0.00777497
89,0.00821239
90,0.00834732
91,0.00831078
92,0.0111264
93,0.0105496
94,0.00851853
95,0.00915324
96,0.00933578
97,0.00990593
98,0.0076403
99,0.00904934
100,0.00923429
101,0.00925534
102,0.00880949
103,0.00821196
104,0.00802057
105,0.00827793
106,0.00940888
107,0.0104472
108,0.009072
109,0.00817608
110,0.00801305
111,0.00891798
112,0.0075384
113,0.00919881
114,0.00804784
115,0.00848944
116,0.00838308
117,0.00764346
118,0.00842692
119,0.0083158
120,0.00782094
121,0.00822537
122,0.00822733
123,0.0076291
124,0.00735646
125,0.00812689
126,0.00888696
127,0.00853661
128,0.0104018
129,0.00903229
130,0.00826273
131,0.00937153
132,0.00824659
133,0.00812539
134,0.00768575
135,0.00805392
136,0.0080172
137,0.00728852
138,0.00757618
139,0.00778138
140,0.00775454
141,0.00782431
142,0.00785155
143,0.00791804
144,0.00753065
145,0.00749535
146,0.00760506
147,0.00752385
148,0.00786934
149,0.00734608
150,0.00728445
151,0.00756515
152,0.00758706
153,0.00758935
154,0.00758585
155,0.00761174
156,0.00760404
157,0.00765999
158,0.00748084
159,0.00774519
160,0.00765633
161,0.0077024
162,0.00773633
163,0.00760659
164,0.0078397
165,0.00759701
166,0.00784129
167,0.00798128
168,0.00760646
169,0.00763459
170,0.00770446
171,0.00767439
172,0.00783477
173,0.00770387
174,0.007645
175,0.00761341
176,0.00760134
177,0.00751871
178,0.00753704
179,0.00772653
180,0.00744335
181,0.00753976
182,0.00748503
183,0.00750567
184,0.00757826
185,0.00749677
186,0.00759577
187,0.00763712
188,0.00769506
189,0.00746909
190,0.00753875
191,0.00810462
192,0.00769733
193,0.00761821
194,0.00817117
195,0.00786185
196,0.00816734
197,0.00890848
198,0.00983415
199,0.00977733
200,0.00954331
201,0.00930768
202,0.00791795
203,0.00826379
204,0.00898644
205,0.00879559
206,0.00949216
207,0.00917592
208,0.00841301
209,0.00807998
210,0.00823328
211,0.0081022
212,0.00847884
213,0.00904725
214,0.00909282
215,0.00825328
216,0.00848387
217,0.00832437
218,0.00837907
219,0.00849292
220,0.00869557
221,0.00857093
222,0.00838704
223,0.0085201
224,0.00839081
225,0.00882835
226,0.0088955
227,0.00873822
228,0.00875857
229,0.0087659
230,0.00873157
231,0.00875698
232,0.00876194
233,0.00865357
234,0.00844552
235,0.00852738
236,0.00870219
237,0.00864378
238,0.00869583
239,0.00862863
240,0.00867029
241,0.00863996
242,0.00865856
243,0.00863929
244,0.0085674
245,0.00868486
246,0.00860639
247,0.0086321
248,0.00866489
249,0.008638
250,0.0086475
251,0.0086017
252,0.00856459
253,0.00853684
254,0.00861804
255,0.00854888
256,0.00857999
257,0.00850692
258,0.00844493
259,0.00848742
260,0.00844997
261,0.0084578
262,0.00849424
263,0.00851268
264,0.00846074
265,0.00842844
266,0.00842835
267,0.0084144
268,0.0084394
269,0.0084495
270,0.00847328
271,0.00840275
272,0.00842702
273,0.00842611
274,0.00838476
275,0.00844386
276,0.00843642
277,0.00840296
278,0.00842973
279,0.0084015
280,0.00840753
281,0.00839899
282,0.00841442
283,0.00842361
284,0.00840157
285,0.00840779
286,0.00840253
287,0.00841423
288,0.00838381
289,0.0083916
290,0.00838848
291,0.00840214
292,0.00838844
293,0.0083907
294,0.00837944
295,0.00840709
296,0.00840088
297,0.00839139
298,0.00838996
299,0.00839028
300,0.00838156
301,0.00838305
302,0.00836692
303,0.00836849
304,0.00837059
305,0.00837222
306,0.00837228
307,0.00837983
308,0.0083708
309,0.0083739
310,0.00836057
311,0.00835345
312,0.00835562
313,0.00836508
314,0.00836038
315,0.00836385
316,0.00836613
317,0.00836019
318,0.00834563
319,0.00835366
320,0.00837216
321,0.00835956
322,0.00834207
323,0.00834578
324,0.00832757
325,0.0083371
326,0.0083372
327,0.00833851
328,0.00832549
329,0.00831038
330,0.00831957
331,0.00831731
332,0.00832284
333,0.00832331
334,0.00830402
335,0.0083242
336,0.00832446
337,0.00833902
338,0.00833745
339,0.00834221
340,0.00833144
341,0.00834397
342,0.00833184
343,0.00831581
344,0.00830432
345,0.00829075
346,0.00830583
347,0.00830749
348,0.00834285
349,0.00832981
350,0.0083265
351,0.0083054
352,0.00832061
353,0.00830962
354,0.00830298
355,0.00832032
356,0.0083021
357,0.00829766
358,0.00828906
359,0.0083241
360,0.00832597
361,0.00830621
362,0.00833305
363,0.00832647
364,0.00830376
365,0.00831818
366,0.00831602
367,0.0082951
368,0.00830812
369,0.00829615
370,0.0082885
371,0.00829152
372,0.0083046
373,0.0082955
374,0.00830362
375,0.00830151
376,0.00829461
377,0.00828945
378,0.00830874
379,0.00829636
380,0.00830349
381,0.00830164
382,0.00829432
383,0.00830982
384,0.00831279
385,0.00830905
386,0.00829686
387,0.00830372
388,0.00829998
389,0.00828627
390,0.00829462
391,0.00829168
392,0.00829359
393,0.00829775
394,0.00829008
395,0.00829534
396,0.00829818
397,0.00829835
398,0.00829428
399,0.00828226
400,0.00830443
401,0.00829971
402,0.00828942
403,0.00830707
404,0.00830128
405,0.00828566
406,0.00829536
407,0.00830137
408,0.00830047
409,0.00830216
410,0.00829247
411,0.00829579
412,0.00829608
413,0.00830025
414,0.00830571
415,0.00830026
416,0.00830355
417,0.00830216
418,0.00830697
419,0.00829913
420,0.00829949
421,0.00829214
422,0.00830122
423,0.00829691
424,0.00829899
425,0.00830593
426,0.00830273
427,0.00829653
428,0.00830971
429,0.00831414
430,0.00830523
431,0.00830867
432,0.00830441
433,0.00829077
434,0.00828958
435,0.00832108
436,0.00830877
437,0.00831077
438,0.00830387
439,0.00830632
440,0.00830796
441,0.0083024
442,0.00831722
443,0.00830798
444,0.00831393
445,0.00830339
446,0.00831283
447,0.00831067
448,0.00831788
449,0.00832697
450,0.0083221
451,0.00830272
452,0.00832065
453,0.00833188
454,0.00831466
455,0.00832404
456,0.00832653
457,0.00832907
458,0.00831656
459,0.00832169
460,0.00832304
461,0.00833078
462,0.00833585
463,0.00831586
464,0.00833357
465,0.00832087
466,0.00832442
467,0.00832915
468,0.00833595
469,0.00832864
470,0.00834392
471,0.00834388
472,0.00833579
473,0.00834037
474,0.00833645
475,0.00834348
476,0.00833302
477,0.00832962
478,0.0083408
479,0.00832454
480,0.00833735
481,0.00832946
482,0.00833078
483,0.00832689
484,0.00833725
485,0.00833069
486,0.00832502
487,0.00834135
488,0.0083183
489,0.00832857
490,0.00832545
491,0.00833511
492,0.00833723
493,0.00833322
494,0.00833265
495,0.00832781
496,0.00831695
497,0.00833405
498,0.00832912
499,0.00831963
500,0.00833565
501,0.00832948
502,0.0083205
503,0.00832837
504,0.00832844
505,0.00833639
506,0.00833023
507,0.00833401
508,0.00832608
509,0.00833322
510,0.00831537
511,0.00832381
512,0.00832107
513,0.00832097
514,0.00831512
515,0.00831468
516,0.00831169
517,0.00832586
518,0.00831774
519,0.0083103
520,0.00832001
521,0.00831694
522,0.00832085
523,0.0083111
524,0.00831893
525,0.00832355
526,0.00831373
527,0.00832166
528,0.00831719
529,0.00831214
530,0.00831441
531,0.00832785
532,0.00832276
533,0.00832356
534,0.00831038
535,0.00830229
536,0.00830675
537,0.00832189
538,0.0083141
539,0.00831481
540,0.00831893
541,0.00831522
542,0.00831333
